case_id,event_label,resource
8823,e,None
8823,g,None
8824,c,B_BED7
8824,h,ER_PRACTITIONER7
8824,e,None
8825,g,None
8826,h,ER_PRACTITIONER4
8826,e,None
8826,g,None
8826,d,OR4
8827,c,B_BED13
8827,e,None
8827,g,None
8828,h,ER_PRACTITIONER3
8829,c,B_BED12
8829,h,ER_PRACTITIONER4
8829,g,None
8829,e,None
8830,c,B_BED12
8830,h,ER_PRACTITIONER3
8830,g,None
8830,e,None
8831,e,None
8831,g,None
8833,c,B_BED3
8833,h,ER_PRACTITIONER3
8833,g,None
8833,e,None
8834,h,ER_PRACTITIONER4
8834,e,None
8835,g,None
8835,e,None
8836,h,ER_PRACTITIONER3
8836,g,None
8836,e,None
8837,c,B_BED25
8837,h,ER_PRACTITIONER4
8837,g,None
8838,h,ER_PRACTITIONER3
8838,g,None
8838,e,None
8839,c,B_BED33
8839,h,ER_PRACTITIONER5
8839,g,None
8840,e,None
8840,g,None
8841,c,B_BED4
8841,h,ER_PRACTITIONER6
8841,g,None
8841,e,None
8842,h,ER_PRACTITIONER3
8842,g,None
8842,e,None
8843,c,B_BED25
8843,h,ER_PRACTITIONER4
8843,e,None
8843,d,OR3
8844,e,None
8844,g,None
8845,c,B_BED4
8845,e,None
8845,g,None
8846,e,None
8846,g,None
8847,c,B_BED3
8847,g,None
8847,e,None
8847,d,OR4
8848,h,ER_PRACTITIONER3
8848,e,None
8849,c,B_BED26
8849,h,ER_PRACTITIONER4
8849,g,None
8849,e,None
8850,c,B_BED26
8850,h,ER_PRACTITIONER6
8850,g,None
8851,h,ER_PRACTITIONER3
8851,g,None
8851,e,None
8852,e,None
8853,h,ER_PRACTITIONER4
8853,e,None
8853,g,None
8854,g,None
8855,e,None
8855,g,None
8856,e,None
8857,h,ER_PRACTITIONER3
8857,e,None
8858,h,ER_PRACTITIONER4
8858,e,None
8859,h,ER_PRACTITIONER5
8859,e,None
8860,c,B_BED27
8860,h,ER_PRACTITIONER6
8860,g,None
8861,e,None
8862,c,B_BED6
8862,h,ER_PRACTITIONER3
8862,e,None
8863,h,ER_PRACTITIONER4
8863,e,None
8863,g,None
8864,h,ER_PRACTITIONER5
8864,e,None
8864,g,None
8865,c,B_BED28
8865,g,None
8865,e,None
8866,g,None
8866,e,None
8867,g,None
8868,h,ER_PRACTITIONER5
8868,g,None
8868,e,None
8869,c,B_BED14
8869,i,INTAKE3
8869,a,None
8870,c,A_BED17
8870,i,INTAKE2
8870,a,None
8870,g,None
8870,b,None
8870,d,OR1
8871,h,ER_PRACTITIONER3
8871,e,None
8872,c,A_BED19
8872,i,INTAKE1
8872,g,None
8872,a,None
8872,d,OR4
8873,i,INTAKE4
8873,a,None
8873,g,None
8873,b,None
8874,c,A_BED20
8874,i,INTAKE3
8874,a,None
8874,g,None
8874,d,OR5
8875,c,B_BED36
8875,a,None
8875,g,None
8875,b,None
8876,a,None
8877,c,B_BED15
8877,i,INTAKE4
8877,g,None
8877,a,None
8877,b,None
8878,c,B_BED37
8878,g,None
8879,b,None
8879,b,None
8879,f,None
8879,a,None
8879,b,None
8880,b,None
8880,b,None
8880,b,None
8880,b,None
8880,f,None
8881,a,None
8881,b,None
8881,b,None
8881,b,None
8881,b,None
8881,f,None
8881,b,None
8882,c,A_BED1
8882,g,None
8882,d,OR2
8883,c,B_BED38
8883,i,INTAKE2
8883,g,None
8883,b,None
8884,i,INTAKE4
8884,a,None
8884,b,None
8884,d,OR2
8885,b,None
8885,a,None
8885,b,None
8885,b,None
8886,b,None
8886,b,None
8886,b,None
8886,a,None
8886,b,None
8887,h,ER_PRACTITIONER3
8887,e,None
8887,g,None
8888,b,None
8888,b,None
8888,b,None
8888,f,None
8889,a,None
8889,b,None
8889,b,None
8889,b,None
8889,b,None
8889,b,None
8890,b,None
8890,b,None
8890,f,None
8890,b,None
8890,b,None
8890,a,None
8890,b,None
8891,c,B_BED34
8891,h,ER_PRACTITIONER4
8891,e,None
8891,g,None
8892,f,None
8892,b,None
8892,b,None
8892,b,None
8892,b,None
8892,b,None
8893,b,None
8893,f,None
8893,a,None
8893,b,None
8893,b,None
8893,b,None
8893,b,None
8894,b,None
8894,b,None
8894,a,None
8894,b,None
8894,b,None
8894,b,None
8895,i,INTAKE3
8895,g,None
8896,c,B_BED24
8896,i,INTAKE2
8897,c,B_BED34
8897,a,None
8897,b,None
8897,d,OR1
8898,b,None
8898,a,None
8898,b,None
8898,f,None
8898,b,None
8898,b,None
8898,b,None
8898,b,None
8899,b,None
8899,a,None
8899,f,None
8899,b,None
8899,b,None
8900,h,ER_PRACTITIONER3
8900,e,None
8900,g,None
8901,h,ER_PRACTITIONER4
8901,e,None
8902,h,ER_PRACTITIONER5
8902,e,None
8903,h,ER_PRACTITIONER6
8903,g,None
8904,c,B_BED39
8904,g,None
8904,d,OR3
8905,c,B_BED20
8905,g,None
8905,d,OR5
8906,h,ER_PRACTITIONER3
8906,e,None
8907,c,B_BED5
8907,h,ER_PRACTITIONER5
8908,c,B_BED28
8908,h,ER_PRACTITIONER4
8908,e,None
8908,g,None
8909,g,None
8909,e,None
8910,c,B_BED23
8910,h,ER_PRACTITIONER4
8910,e,None
8911,c,B_BED13
8911,i,INTAKE3
8911,a,None
8911,g,None
8912,c,A_BED23
8912,g,None
8912,b,None
8912,a,None
8913,h,ER_PRACTITIONER5
8913,g,None
8914,h,ER_PRACTITIONER4
8914,e,None
8914,g,None
8915,c,A_BED9
8915,i,INTAKE1
8915,b,None
8915,g,None
8915,a,None
8916,a,None
8916,g,None
8916,d,OR4
8917,c,B_BED2
8917,h,ER_PRACTITIONER6
8917,e,None
8918,i,INTAKE3
8918,a,None
8918,g,None
8919,c,B_BED14
8919,i,INTAKE2
8919,b,None
8919,g,None
8919,d,OR2
8920,e,None
8920,g,None
8921,a,None
8921,g,None
8922,c,A_BED18
8922,i,INTAKE2
8922,b,None
8922,a,None
8922,d,OR1
8923,c,B_BED40
8923,i,INTAKE1
8923,b,None
8923,b,None
8923,g,None
8923,a,None
8924,h,ER_PRACTITIONER7
8924,g,None
8924,e,None
8925,c,B_BED22
8925,a,None
8925,g,None
8925,b,None
8925,b,None
8926,c,A_BED29
8926,i,INTAKE3
8926,b,None
8927,c,B_BED19
8927,i,INTAKE2
8927,b,None
8927,a,None
8928,h,ER_PRACTITIONER4
8928,g,None
8929,e,None
8930,c,B_BED18
8931,c,B_BED17
8931,i,INTAKE3
8931,g,None
8931,b,None
8931,b,None
8932,c,A_BED19
8932,i,INTAKE1
8932,a,None
8932,b,None
8932,g,None
8933,b,None
8933,b,None
8933,f,None
8933,a,None
8933,b,None
8933,b,None
8934,c,B_BED22
8934,h,ER_PRACTITIONER3
8934,e,None
8935,b,None
8935,a,None
8935,b,None
8935,b,None
8935,b,None
8936,f,None
8936,b,None
8936,a,None
8936,b,None
8937,b,None
8937,a,None
8937,b,None
8937,b,None
8937,b,None
8937,b,None
8937,b,None
8938,c,B_BED8
8938,h,ER_PRACTITIONER4
8938,g,None
8938,d,OR1
8938,d,OR4
8939,c,A_BED15
8939,i,INTAKE3
8939,g,None
8939,b,None
8940,b,None
8940,f,None
8940,b,None
8940,b,None
8941,b,None
8941,b,None
8941,b,None
8941,b,None
8941,a,None
8942,a,None
8942,b,None
8942,b,None
8942,b,None
8943,b,None
8943,b,None
8943,b,None
8943,b,None
8943,a,None
8943,f,None
8944,b,None
8944,b,None
8944,b,None
8944,b,None
8944,b,None
8944,b,None
8945,b,None
8945,b,None
8945,b,None
8945,f,None
8945,b,None
8945,b,None
8946,f,None
8946,a,None
8946,b,None
8946,b,None
8946,b,None
8947,b,None
8947,b,None
8947,b,None
8947,b,None
8947,f,None
8947,a,None
8947,b,None
8948,b,None
8948,b,None
8948,b,None
8948,f,None
8948,b,None
8948,b,None
8948,b,None
8949,h,ER_PRACTITIONER3
8949,g,None
8950,c,B_BED4
8950,g,None
8951,c,B_BED8
8951,d,OR3
8952,h,ER_PRACTITIONER6
8952,g,None
8952,e,None
8953,h,ER_PRACTITIONER3
8953,e,None
8954,h,ER_PRACTITIONER4
8954,g,None
8955,c,B_BED26
8955,g,None
8955,e,None
8956,c,B_BED29
8956,h,ER_PRACTITIONER3
8956,e,None
8956,d,OR5
8957,c,B_BED27
8957,g,None
8958,g,None
8959,g,None
8959,e,None
8960,c,B_BED6
8960,h,ER_PRACTITIONER7
8960,e,None
8960,g,None
8961,c,B_BED30
8961,h,ER_PRACTITIONER3
8961,g,None
8961,d,OR1
8962,c,B_BED28
8962,e,None
8963,h,ER_PRACTITIONER3
8963,g,None
8964,h,ER_PRACTITIONER5
8964,e,None
8965,e,None
8966,c,B_BED7
8966,h,ER_PRACTITIONER4
8966,g,None
8967,h,ER_PRACTITIONER3
8967,g,None
8967,e,None
8968,h,ER_PRACTITIONER5
8968,e,None
8969,c,B_BED20
8969,i,INTAKE3
8969,b,None
8969,a,None
8969,g,None
8970,c,A_BED14
8970,i,INTAKE2
8970,a,None
8970,g,None
8970,b,None
8971,c,A_BED17
8971,a,None
8971,b,None
8971,d,OR2
8972,c,B_BED2
8972,a,None
8972,g,None
8972,b,None
8973,c,A_BED22
8973,i,INTAKE2
8973,b,None
8973,g,None
8973,a,None
8973,b,None
8974,f,None
8974,b,None
8974,b,None
8974,a,None
8975,c,B_BED9
8975,h,ER_PRACTITIONER4
8975,e,None
8976,c,B_BED21
8976,i,INTAKE3
8976,a,None
8976,g,None
8976,b,None
8977,b,None
8977,a,None
8978,h,ER_PRACTITIONER6
8978,e,None
8979,c,B_BED38
8979,i,INTAKE4
8979,b,None
8980,a,None
8980,f,None
8980,b,None
8980,b,None
8980,b,None
8981,a,None
8981,b,None
8981,g,None
8982,c,A_BED28
8982,a,None
8982,g,None
8982,b,None
8983,c,B_BED4
8983,i,INTAKE2
8983,g,None
8983,b,None
8983,d,OR1
8984,i,INTAKE4
8984,g,None
8984,a,None
8984,d,OR4
8985,a,None
8985,b,None
8985,b,None
8985,f,None
8986,b,None
8986,a,None
8986,b,None
8986,b,None
8986,f,None
8987,f,None
8987,b,None
8987,a,None
8987,b,None
8987,b,None
8987,b,None
8987,b,None
8988,g,None
8989,c,B_BED39
8989,i,INTAKE2
8989,g,None
8989,a,None
8990,c,A_BED1
8990,i,INTAKE4
8990,b,None
8990,g,None
8990,d,OR5
8991,b,None
8991,b,None
8991,b,None
8991,b,None
8992,b,None
8992,b,None
8992,f,None
8992,b,None
8992,b,None
8993,e,None
8994,b,None
8994,f,None
8994,b,None
8994,b,None
8994,b,None
8995,b,None
8995,b,None
8995,b,None
8995,b,None
8995,b,None
8995,a,None
8995,f,None
8996,h,ER_PRACTITIONER3
8997,b,None
8997,b,None
8997,b,None
8997,b,None
8997,b,None
8997,f,None
8998,f,None
8998,b,None
8998,b,None
8998,b,None
8998,a,None
8998,b,None
8998,b,None
8999,f,None
8999,b,None
8999,b,None
8999,b,None
8999,b,None
8999,b,None
9000,c,B_BED16
9000,h,ER_PRACTITIONER5
9000,g,None
9000,e,None
9000,d,OR3
9001,b,None
9001,b,None
9001,f,None
9001,b,None
9001,b,None
9001,a,None
9001,b,None
9001,b,None
9002,b,None
9002,b,None
9002,b,None
9002,a,None
9002,b,None
9002,b,None
9003,c,B_BED10
9003,h,ER_PRACTITIONER6
9003,g,None
9004,a,None
9004,b,None
9004,b,None
9004,b,None
9004,b,None
9004,b,None
9004,f,None
9005,c,B_BED15
9005,d,OR5
9006,h,ER_PRACTITIONER1
9006,g,None
9007,h,ER_PRACTITIONER8
9007,e,None
9008,h,ER_PRACTITIONER5
9008,e,None
9008,g,None
9009,c,B_BED32
9009,e,None
9010,h,ER_PRACTITIONER4
9010,g,None
9010,e,None
9011,h,ER_PRACTITIONER3
9011,e,None
9011,g,None
9012,c,B_BED11
9012,h,ER_PRACTITIONER3
9012,e,None
9012,g,None
9013,g,None
9014,e,None
9015,c,B_BED33
9015,h,ER_PRACTITIONER3
9015,e,None
9016,e,None
9016,g,None
9017,c,B_BED11
9017,h,ER_PRACTITIONER3
9017,e,None
9017,d,OR4
9018,c,B_BED37
9018,h,ER_PRACTITIONER4
9018,e,None
9018,g,None
9019,g,None
9019,e,None
9020,c,B_BED20
9020,i,INTAKE3
9020,b,None
9020,a,None
9020,g,None
9021,i,INTAKE2
9021,b,None
9021,g,None
9022,c,B_BED37
9022,i,INTAKE1
9022,b,None
9022,g,None
9022,d,OR4
9023,c,A_BED3
9023,i,INTAKE4
9023,b,None
9023,g,None
9023,a,None
9024,c,B_BED17
9024,a,None
9024,b,None
9024,g,None
9024,b,None
9024,d,OR1
9025,b,None
9025,a,None
9025,b,None
9025,b,None
9025,f,None
9026,b,None
9026,b,None
9027,c,A_BED23
9027,i,INTAKE3
9027,g,None
9027,a,None
9028,c,B_BED21
9028,b,None
9028,a,None
9028,g,None
9029,c,A_BED9
9029,a,None
9029,b,None
9029,d,OR5
9030,b,None
9030,b,None
9030,a,None
9030,b,None
9030,b,None
9030,b,None
9030,b,None
9031,c,B_BED1
9031,e,None
9031,g,None
9032,b,None
9032,b,None
9032,b,None
9033,c,B_BED2
9033,b,None
9033,g,None
9033,a,None
9034,b,None
9034,b,None
9034,b,None
9034,b,None
9034,a,None
9035,b,None
9035,a,None
9035,f,None
9035,b,None
9035,b,None
9035,b,None
9036,c,B_BED16
9036,i,INTAKE4
9036,g,None
9036,a,None
9036,d,OR3
9037,h,ER_PRACTITIONER4
9037,g,None
9038,a,None
9038,f,None
9038,b,None
9038,b,None
9038,b,None
9038,b,None
9039,f,None
9039,b,None
9039,b,None
9039,b,None
9040,b,None
9040,f,None
9040,a,None
9040,b,None
9040,b,None
9041,f,None
9041,b,None
9041,b,None
9041,b,None
9041,b,None
9041,a,None
9042,h,ER_PRACTITIONER5
9042,e,None
9043,b,None
9043,a,None
9043,b,None
9043,b,None
9043,f,None
9043,b,None
9044,c,B_BED25
9044,h,ER_PRACTITIONER3
9044,e,None
9044,g,None
9045,a,None
9045,b,None
9045,f,None
9045,b,None
9045,b,None
9045,b,None
9045,b,None
9046,b,None
9046,f,None
9046,b,None
9046,a,None
9046,b,None
9046,b,None
9046,b,None
9047,a,None
9047,b,None
9047,f,None
9047,b,None
9047,b,None
9047,b,None
9048,f,None
9048,b,None
9048,b,None
9048,b,None
9048,b,None
9049,b,None
9049,a,None
9049,b,None
9050,b,None
9050,a,None
9050,b,None
9050,b,None
9050,b,None
9050,f,None
9051,b,None
9051,b,None
9051,b,None
9051,b,None
9051,f,None
9052,h,ER_PRACTITIONER6
9052,g,None
9052,e,None
9053,b,None
9053,f,None
9053,b,None
9053,b,None
9053,b,None
9054,g,None
9055,a,None
9055,b,None
9055,b,None
9055,b,None
9055,f,None
9055,b,None
9056,h,ER_PRACTITIONER4
9056,e,None
9056,d,OR3
9057,b,None
9057,b,None
9057,a,None
9057,b,None
9057,b,None
9057,f,None
9057,b,None
9058,c,B_BED31
9058,h,ER_PRACTITIONER7
9059,b,None
9059,f,None
9059,b,None
9060,f,None
9060,b,None
9060,b,None
9060,b,None
9060,b,None
9060,b,None
9060,a,None
9061,h,ER_PRACTITIONER3
9061,g,None
9061,e,None
9062,g,None
9062,e,None
9063,h,ER_PRACTITIONER6
9063,g,None
9063,e,None
9064,h,ER_PRACTITIONER7
9064,e,None
9065,h,ER_PRACTITIONER3
9065,e,None
9065,g,None
9066,h,ER_PRACTITIONER4
9066,e,None
9066,g,None
9067,h,ER_PRACTITIONER5
9067,g,None
9067,e,None
9068,c,B_BED6
9068,g,None
9069,c,B_BED13
9069,h,ER_PRACTITIONER3
9069,e,None
9069,g,None
9070,h,ER_PRACTITIONER4
9070,e,None
9071,h,ER_PRACTITIONER5
9071,g,None
9071,e,None
9072,c,B_BED4
9072,h,ER_PRACTITIONER3
9072,g,None
9072,e,None
9072,d,OR5
9073,h,ER_PRACTITIONER6
9073,g,None
9075,c,B_BED25
9075,h,ER_PRACTITIONER3
9075,g,None
9075,e,None
9075,d,OR2
9076,c,B_BED3
9076,h,ER_PRACTITIONER4
9076,e,None
9078,h,ER_PRACTITIONER5
9079,e,None
9079,g,None
9080,c,A_BED14
9080,g,None
9080,b,None
9080,b,None
9080,a,None
9080,b,None
9080,d,OR3
9081,c,B_BED1
9081,i,INTAKE1
9081,a,None
9081,g,None
9081,b,None
9081,b,None
9081,d,OR4
9082,c,B_BED38
9082,i,INTAKE4
9082,b,None
9082,g,None
9083,c,B_BED1
9083,i,INTAKE1
9083,b,None
9083,a,None
9083,b,None
9084,b,None
9084,b,None
9084,b,None
9084,a,None
9084,f,None
9085,a,None
9085,f,None
9085,b,None
9085,b,None
9085,b,None
9085,b,None
9086,b,None
9086,f,None
9086,b,None
9086,b,None
9087,b,None
9087,f,None
9087,a,None
9087,b,None
9087,b,None
9088,b,None
9088,b,None
9088,f,None
9088,b,None
9088,a,None
9088,b,None
9089,b,None
9089,b,None
9089,b,None
9089,b,None
9090,b,None
9090,f,None
9090,b,None
9090,b,None
9090,b,None
9090,a,None
9090,b,None
9091,e,None
9092,a,None
9092,b,None
9092,b,None
9092,b,None
9092,b,None
9093,b,None
9093,b,None
9093,f,None
9093,b,None
9094,b,None
9094,b,None
9094,b,None
9094,b,None
9094,a,None
9094,f,None
9095,h,ER_PRACTITIONER4
9095,e,None
9095,g,None
9096,b,None
9096,b,None
9096,b,None
9096,b,None
9097,b,None
9097,f,None
9097,b,None
9097,b,None
9098,b,None
9098,f,None
9098,b,None
9098,a,None
9099,h,ER_PRACTITIONER5
9099,g,None
9099,e,None
9100,b,None
9100,b,None
9100,a,None
9100,b,None
9100,b,None
9100,f,None
9100,b,None
9101,b,None
9101,b,None
9101,b,None
9101,b,None
9101,a,None
9101,f,None
9102,c,B_BED5
9102,h,ER_PRACTITIONER3
9102,e,None
9102,g,None
9103,b,None
9103,b,None
9103,b,None
9103,b,None
9103,a,None
9104,b,None
9104,b,None
9104,b,None
9104,a,None
9104,b,None
9104,b,None
9105,c,B_BED27
9105,e,None
9105,g,None
9106,b,None
9106,b,None
9106,b,None
9106,a,None
9106,f,None
9106,b,None
9107,h,ER_PRACTITIONER7
9107,g,None
9108,c,B_BED29
9108,h,ER_PRACTITIONER1
9108,g,None
9108,d,OR5
9109,b,None
9109,f,None
9109,a,None
9109,b,None
9109,b,None
9109,b,None
9110,b,None
9110,a,None
9110,f,None
9110,b,None
9110,b,None
9110,b,None
9110,b,None
9110,b,None
9111,a,None
9111,b,None
9111,b,None
9111,b,None
9111,b,None
9111,b,None
9111,f,None
9112,b,None
9112,b,None
9112,f,None
9112,b,None
9113,b,None
9113,b,None
9113,f,None
9113,b,None
9113,b,None
9113,a,None
9113,b,None
9114,c,B_BED6
9114,h,ER_PRACTITIONER3
9114,e,None
9114,g,None
9115,f,None
9115,a,None
9115,b,None
9116,a,None
9116,b,None
9116,b,None
9116,b,None
9116,b,None
9116,b,None
9116,b,None
9117,b,None
9117,f,None
9117,b,None
9117,b,None
9117,a,None
9117,b,None
9118,b,None
9118,b,None
9118,b,None
9118,b,None
9118,b,None
9118,b,None
9118,a,None
9119,b,None
9119,b,None
9119,b,None
9119,b,None
9119,f,None
9119,b,None
9120,b,None
9120,b,None
9120,a,None
9120,b,None
9120,b,None
9121,h,ER_PRACTITIONER3
9121,g,None
9121,e,None
9122,c,B_BED7
9122,h,ER_PRACTITIONER4
9122,e,None
9123,h,ER_PRACTITIONER3
9123,e,None
9123,g,None
9124,c,B_BED30
9124,h,ER_PRACTITIONER4
9125,c,B_BED9
9125,h,ER_PRACTITIONER5
9125,g,None
9126,c,B_BED34
9126,g,None
9127,h,ER_PRACTITIONER3
9127,e,None
9128,h,ER_PRACTITIONER3
9128,g,None
9129,c,B_BED32
9129,e,None
9129,g,None
9130,c,B_BED10
9130,h,ER_PRACTITIONER4
9130,e,None
9130,g,None
9131,h,ER_PRACTITIONER3
9131,e,None
9132,c,B_BED11
9132,h,ER_PRACTITIONER5
9132,g,None
9132,e,None
9133,e,None
9134,c,B_BED32
9134,e,None
9134,g,None
9135,c,B_BED5
9135,h,ER_PRACTITIONER7
9135,g,None
9135,e,None
9135,d,OR1
9136,c,B_BED33
9136,e,None
9137,h,ER_PRACTITIONER3
9137,g,None
9138,h,ER_PRACTITIONER4
9138,e,None
9139,h,ER_PRACTITIONER3
9139,e,None
9139,g,None
9140,c,B_BED18
9140,h,ER_PRACTITIONER4
9140,g,None
9140,e,None
9141,h,ER_PRACTITIONER5
9141,g,None
9141,e,None
9142,c,B_BED34
9142,h,ER_PRACTITIONER3
9142,e,None
9142,g,None
9143,c,B_BED13
9143,h,ER_PRACTITIONER4
9143,g,None
9143,e,None
9144,h,ER_PRACTITIONER3
9145,c,B_BED35
9145,h,ER_PRACTITIONER4
9145,e,None
9145,g,None
9146,c,B_BED19
9146,h,ER_PRACTITIONER5
9146,g,None
9146,e,None
9147,c,B_BED23
9147,e,None
9147,g,None
9149,c,B_BED14
9149,h,ER_PRACTITIONER4
9149,e,None
9149,g,None
9150,h,ER_PRACTITIONER5
9150,e,None
9150,g,None
9151,h,ER_PRACTITIONER3
9151,g,None
9152,c,B_BED36
9152,e,None
9152,g,None
9153,c,B_BED13
9153,h,ER_PRACTITIONER3
9153,d,OR2
9154,h,ER_PRACTITIONER4
9154,g,None
9154,e,None
9155,h,ER_PRACTITIONER5
9155,e,None
9155,g,None
9155,d,OR5
9156,c,B_BED26
9156,h,ER_PRACTITIONER3
9156,d,OR4
9157,g,None
9158,e,None
9158,g,None
9159,c,B_BED22
9159,h,ER_PRACTITIONER6
9159,g,None
9159,e,None
9160,h,ER_PRACTITIONER3
9160,g,None
9162,h,ER_PRACTITIONER5
9162,e,None
9163,c,B_BED4
9163,g,None
9163,e,None
9163,d,OR3
9164,c,B_BED1
9164,h,ER_PRACTITIONER4
9164,g,None
9165,h,ER_PRACTITIONER3
9165,e,None
9167,c,B_BED30
9167,h,ER_PRACTITIONER5
9167,e,None
9167,g,None
9168,h,ER_PRACTITIONER3
9168,e,None
9168,g,None
9169,c,B_BED40
9169,h,ER_PRACTITIONER6
9169,g,None
9169,e,None
9170,c,B_BED39
9170,h,ER_PRACTITIONER7
9170,e,None
9171,h,ER_PRACTITIONER4
9171,e,None
9171,g,None
9172,h,ER_PRACTITIONER3
9172,e,None
9172,g,None
9173,h,ER_PRACTITIONER4
9173,g,None
9173,e,None
9174,g,None
9174,e,None
9175,h,ER_PRACTITIONER3
9175,g,None
9176,h,ER_PRACTITIONER4
9178,h,ER_PRACTITIONER6
9178,g,None
9178,e,None
9178,d,OR2
9179,c,B_BED6
9179,h,ER_PRACTITIONER3
9179,g,None
9179,d,OR1
9180,c,B_BED22
9180,i,INTAKE3
9180,g,None
9180,b,None
9181,c,B_BED38
9181,i,INTAKE2
9181,a,None
9181,g,None
9181,b,None
9182,b,None
9182,g,None
9182,a,None
9183,c,A_BED16
9183,b,None
9184,i,INTAKE3
9184,b,None
9184,b,None
9185,c,A_BED15
9185,a,None
9186,c,B_BED40
9186,i,INTAKE1
9186,b,None
9186,g,None
9186,a,None
9187,c,B_BED5
9187,i,INTAKE4
9187,g,None
9187,b,None
9187,d,OR2
9188,c,A_BED1
9188,i,INTAKE2
9188,a,None
9188,b,None
9188,b,None
9188,g,None
9188,b,None
9188,d,OR4
9189,b,None
9189,b,None
9189,b,None
9189,b,None
9189,b,None
9189,a,None
9190,c,B_BED20
9190,b,None
9191,c,A_BED16
9191,i,INTAKE4
9191,b,None
9191,g,None
9191,a,None
9191,b,None
9192,h,ER_PRACTITIONER3
9192,g,None
9193,i,INTAKE3
9193,g,None
9193,b,None
9193,b,None
9194,c,A_BED17
9194,b,None
9194,a,None
9194,b,None
9194,d,OR5
9195,c,B_BED39
9195,i,INTAKE2
9195,b,None
9195,b,None
9195,b,None
9195,g,None
9195,a,None
9195,d,OR2
9196,a,None
9196,b,None
9196,b,None
9196,b,None
9196,b,None
9197,b,None
9197,b,None
9197,b,None
9197,f,None
9197,a,None
9198,b,None
9198,b,None
9198,b,None
9198,b,None
9198,f,None
9198,a,None
9199,b,None
9199,b,None
9199,f,None
9199,b,None
9199,a,None
9199,b,None
9200,b,None
9200,b,None
9200,b,None
9200,b,None
9200,a,None
9201,a,None
9201,b,None
9201,b,None
9201,f,None
9201,b,None
9201,b,None
9202,b,None
9202,b,None
9202,b,None
9202,b,None
9202,f,None
9203,b,None
9203,b,None
9203,b,None
9203,b,None
9203,a,None
9203,f,None
9204,b,None
9204,b,None
9204,a,None
9204,b,None
9205,c,B_BED24
9205,h,ER_PRACTITIONER3
9205,g,None
9205,e,None
9206,c,B_BED3
9206,h,ER_PRACTITIONER4
9206,g,None
9206,e,None
9207,b,None
9207,b,None
9207,b,None
9207,b,None
9207,a,None
9207,b,None
9208,f,None
9208,b,None
9208,b,None
9208,b,None
9208,a,None
9208,b,None
9208,b,None
9208,b,None
9209,b,None
9209,b,None
9209,b,None
9209,f,None
9209,b,None
9209,b,None
9210,b,None
9210,a,None
9210,b,None
9210,b,None
9211,b,None
9211,a,None
9211,f,None
9211,b,None
9212,f,None
9212,b,None
9212,a,None
9212,b,None
9212,b,None
9212,b,None
9213,b,None
9213,b,None
9213,f,None
9213,a,None
9213,b,None
9213,b,None
9213,b,None
9214,f,None
9214,b,None
9214,b,None
9214,b,None
9214,b,None
9215,c,B_BED27
9215,e,None
9216,b,None
9216,b,None
9216,f,None
9216,b,None
9216,a,None
9216,b,None
9216,b,None
9216,b,None
9217,b,None
9217,a,None
9217,b,None
9217,b,None
9217,b,None
9218,f,None
9218,b,None
9218,b,None
9218,b,None
9218,b,None
9219,c,B_BED5
9219,e,None
9219,g,None
9220,b,None
9220,f,None
9220,a,None
9220,b,None
9220,b,None
9220,b,None
9221,a,None
9221,b,None
9221,b,None
9221,b,None
9221,b,None
9221,b,None
9221,f,None
9222,b,None
9222,a,None
9222,b,None
9222,b,None
9222,b,None
9222,b,None
9223,b,None
9223,b,None
9223,b,None
9223,b,None
9223,a,None
9223,b,None
9223,f,None
9224,e,None
9224,g,None
9225,c,B_BED33
9225,h,ER_PRACTITIONER5
9225,e,None
9225,d,OR3
9226,c,B_BED7
9226,h,ER_PRACTITIONER3
9226,e,None
9227,e,None
9227,g,None
9228,c,B_BED8
9228,h,ER_PRACTITIONER3
9228,g,None
9228,e,None
9229,h,ER_PRACTITIONER4
9229,e,None
9229,g,None
9230,c,B_BED29
9230,g,None
9230,e,None
9231,h,ER_PRACTITIONER6
9231,e,None
9231,g,None
9232,c,B_BED30
9232,g,None
9232,e,None
9233,c,B_BED31
9234,c,B_BED10
9234,e,None
9234,g,None
9235,c,B_BED12
9235,h,ER_PRACTITIONER3
9235,g,None
9235,d,OR5
9236,h,ER_PRACTITIONER4
9236,e,None
9237,g,None
9237,e,None
9238,h,ER_PRACTITIONER3
9238,e,None
9239,h,ER_PRACTITIONER4
9240,h,ER_PRACTITIONER5
9240,g,None
9240,e,None
9241,c,A_BED16
9241,i,INTAKE3
9241,a,None
9241,g,None
9241,b,None
9242,c,A_BED15
9242,b,None
9242,g,None
9242,a,None
9242,b,None
9243,b,None
9243,b,None
9243,b,None
9243,a,None
9244,e,None
9245,c,A_BED18
9245,i,INTAKE4
9245,b,None
9245,a,None
9245,b,None
9245,g,None
9246,b,None
9246,b,None
9246,b,None
9246,b,None
9246,a,None
9246,b,None
9246,f,None
9247,c,B_BED31
9247,i,INTAKE2
9247,a,None
9247,b,None
9248,c,A_BED20
9248,g,None
9248,b,None
9248,a,None
9249,c,B_BED22
9249,i,INTAKE4
9249,g,None
9249,b,None
9249,b,None
9249,a,None
9250,a,None
9250,b,None
9250,b,None
9250,f,None
9250,b,None
9251,f,None
9251,b,None
9251,b,None
9251,b,None
9252,b,None
9252,b,None
9252,b,None
9252,b,None
9252,f,None
9252,b,None
9253,b,None
